class,x1-x0,y1-y0,z1-z0,x2-x1,y2-y1,z2-z1,x3-x2,y3-y2,z3-z2,x4-x3,y4-y3,z4-z3,x5-x4,y5-y4,z5-z4,x6-x5,y6-y5,z6-z5,x7-x6,y7-y6,z7-z6,x8-x7,y8-y7,z8-z7,x9-x8,y9-y8,z9-z8,x10-x9,y10-y9,z10-z9,x11-x10,y11-y10,z11-z10,x12-x11,y12-y11,z12-z11,x13-x12,y13-y12,z13-z12,x14-x13,y14-y13,z14-z13,x15-x14,y15-y14,z15-z14,x16-x15,y16-y15,z16-z15,x17-x16,y17-y16,z17-z16,x18-x17,y18-y17,z18-z17,x19-x18,y19-y18,z19-z18,x20-x19,y20-y19,z20-z19,x21-x20,y21-y20,z21-z20,x22-x21,y22-y21,z22-z21,x23-x22,y23-y22,z23-z22,x24-x23,y24-y23,z24-z23,x25-x24,y25-y24,z25-z24,x26-x25,y26-y25,z26-z25,x27-x26,y27-y26,z27-z26,x28-x27,y28-y27,z28-z27,x29-x28,y29-y28,z29-z28,x30-x29,y30-y29,z30-z29,x31-x30,y31-y30,z31-z30,x32-x31,y32-y31,z32-z31,x33-x32,y33-y32,z33-z32,x34-x33,y34-y33,z34-z33,x35-x34,y35-y34,z35-z34,x36-x35,y36-y35,z36-z35,x37-x36,y37-y36,z37-z36,x38-x37,y38-y37,z38-z37,x39-x38,y39-y38,z39-z38,x40-x39,y40-y39,z40-z39,x41-x40,y41-y40,z41-z40,x42-x41,y42-y41,z42-z41,x43-x42,y43-y42,z43-z42,x44-x43,y44-y43,z44-z43,x45-x44,y45-y44,z45-z44,x46-x45,y46-y45,z46-z45,x47-x46,y47-y46,z47-z46,x48-x47,y48-y47,z48-z47,x49-x48,y49-y48,z49-z48,x50-x49,y50-y49,z50-z49,x51-x50,y51-y50,z51-z50,minx,miny,mine,maxx,maxy,maxe
2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,0,0,0.0,0,-1,1.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,1,-2,2.23606797749979,4,-3,5.0,4,-4,5.656854249492381,4,-4,5.656854249492381,5,-4,6.4031242374328485,4,-3,5.0,5,-3,5.830951894845301,3,-2,3.605551275463989,6,-2,6.324555320336759,6,-2,6.324555320336759,8,-2,8.246211251235321,9,-3,9.486832980505138,9,-2,9.219544457292887,6,-3,6.708203932499369,6,-3,6.708203932499369,6,-1,6.082762530298219,6,-2,6.324555320336759,2,-1,2.23606797749979,-1,0,1.0,-8,1,8.06225774829855,-12,2,12.165525060596439,-13,4,13.601470508735444,-11,3,11.40175425099138,-10,3,10.44030650891055,-8,0,8.0,-11,1,11.045361017187261,-11,2,11.180339887498949,-10,1,10.04987562112089,-11,2,11.180339887498949,-9,2,9.219544457292887,-12,4,12.649110640673518,-9,1,9.055385138137417,-5,-1,5.0990195135927845,-3,1,3.1622776601683795,-5,7,8.602325267042627,-9,16,18.35755975068582,-5,11,12.083045973594572,0,0,0.0,13,16,18.35755975068582
2,1,-1,1.4142135623730951,0,0,0.0,1,1,1.4142135623730951,0,0,0.0,1,-1,1.4142135623730951,0,-1,1.0,1,-1,1.4142135623730951,1,-2,2.23606797749979,1,-2,2.23606797749979,1,-2,2.23606797749979,1,-3,3.1622776601683795,2,-3,3.605551275463989,2,-4,4.47213595499958,1,-4,4.123105625617661,2,-5,5.385164807134504,2,-5,5.385164807134504,1,-6,6.082762530298219,1,-7,7.0710678118654755,1,-6,6.082762530298219,0,-5,5.0,1,-7,7.0710678118654755,0,-6,6.0,0,-7,7.0,1,-7,7.0710678118654755,0,-8,8.0,1,-8,8.06225774829855,2,-7,7.280109889280518,0,-5,5.0,1,-6,6.082762530298219,1,-5,5.0990195135927845,2,-4,4.47213595499958,2,-4,4.47213595499958,1,-1,1.4142135623730951,0,0,0.0,1,1,1.4142135623730951,2,5,5.385164807134504,2,5,5.385164807134504,3,6,6.708203932499369,5,4,6.4031242374328485,2,5,5.385164807134504,2,7,7.280109889280518,0,11,11.0,-1,13,13.038404810405298,-3,15,15.297058540778355,-3,14,14.317821063276353,-6,14,15.231546211727817,-5,13,13.92838827718412,-2,9,9.219544457292887,3,3,4.242640687119285,10,-1,10.04987562112089,12,-3,12.36931687685298,0,0,0.0,12,15,15.297058540778355
2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,-1,2.23606797749979,4,-2,4.47213595499958,5,-3,5.830951894845301,5,-3,5.830951894845301,5,-2,5.385164807134504,5,-2,5.385164807134504,4,-1,4.123105625617661,4,-1,4.123105625617661,4,0,4.0,6,-1,6.082762530298219,9,0,9.0,10,0,10.0,8,-1,8.06225774829855,6,-1,6.082762530298219,6,-2,6.324555320336759,6,-1,6.082762530298219,6,0,6.0,1,-1,1.4142135623730951,-2,0,2.0,-9,-1,9.055385138137417,-13,0,13.0,-16,1,16.0312195418814,-13,1,13.038404810405298,-11,0,11.0,-9,-1,9.055385138137417,-11,-1,11.045361017187261,-12,-1,12.041594578792296,-11,-1,11.045361017187261,-11,1,11.045361017187261,-9,0,9.0,-13,2,13.152946437965905,-11,-1,11.045361017187261,-2,-1,2.23606797749979,0,0,0.0,-4,5,6.4031242374328485,-10,14,17.204650534085253,-4,11,11.704699910719626,0,0,0.0,16,14,17.204650534085253
2,1,0,1.0,1,0,1.0,1,0,1.0,1,0,1.0,1,0,1.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,2,-1,2.23606797749979,1,-2,2.23606797749979,2,-1,2.23606797749979,2,-1,2.23606797749979,3,-3,4.242640687119285,2,-2,2.8284271247461903,2,-3,3.605551275463989,3,-4,5.0,2,-4,4.47213595499958,3,-4,5.0,2,-6,6.324555320336759,2,-5,5.385164807134504,1,-4,4.123105625617661,2,-5,5.385164807134504,2,-6,6.324555320336759,1,-6,6.082762530298219,1,-6,6.082762530298219,2,-7,7.280109889280518,2,-7,7.280109889280518,2,-6,6.324555320336759,2,-5,5.385164807134504,2,-6,6.324555320336759,1,-4,4.123105625617661,2,-4,4.47213595499958,3,-4,5.0,1,-1,1.4142135623730951,0,0,0.0,1,2,2.23606797749979,1,3,3.1622776601683795,2,5,5.385164807134504,1,5,5.0990195135927845,5,3,5.830951894845301,1,5,5.0990195135927845,1,6,6.082762530298219,-1,8,8.06225774829855,-4,12,12.649110640673518,-4,12,12.649110640673518,-6,12,13.416407864998739,-7,12,13.892443989449804,-6,11,12.529964086141668,-4,7,8.06225774829855,3,3,4.242640687119285,10,0,10.0,12,-3,12.36931687685298,0,0,0.0,12,12,13.892443989449804
2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,0,0,0.0,0,-1,1.0,0,-2,2.0,0,-1,1.0,1,-4,4.123105625617661,1,-2,2.23606797749979,0,-4,4.0,1,-4,4.123105625617661,1,-4,4.123105625617661,1,-5,5.0990195135927845,1,-5,5.0990195135927845,0,-4,4.0,0,-5,5.0,-1,-4,4.123105625617661,0,-6,6.0,-1,-5,5.0990195135927845,0,-6,6.0,0,-6,6.0,1,-7,7.0710678118654755,0,-6,6.0,0,-5,5.0,0,-6,6.0,1,-5,5.0990195135927845,1,-4,4.123105625617661,2,-3,3.605551275463989,1,-2,2.23606797749979,1,0,1.0,0,2,2.0,2,4,4.47213595499958,3,6,6.708203932499369,3,5,5.830951894845301,6,2,6.324555320336759,3,5,5.830951894845301,2,7,7.280109889280518,2,11,11.180339887498949,1,13,13.038404810405298,-1,14,14.035668847618199,-3,15,15.297058540778355,-3,14,14.317821063276353,-4,12,12.649110640673518,-1,8,8.06225774829855,4,4,5.656854249492381,9,-2,9.219544457292887,11,-3,11.40175425099138,0,0,0.0,11,15,15.297058540778355
2,0,0,0.0,0,0,0.0,-1,0,1.0,1,1,1.4142135623730951,0,-1,1.0,1,-2,2.23606797749979,0,0,0.0,1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,-1,1.0,1,-2,2.23606797749979,2,-3,3.605551275463989,3,-5,5.830951894845301,3,-4,5.0,3,-4,5.0,3,-4,5.0,2,-3,3.605551275463989,3,-3,4.242640687119285,3,-2,3.605551275463989,4,-4,5.656854249492381,6,-4,7.211102550927978,7,-4,8.06225774829855,6,-4,7.211102550927978,5,-4,6.4031242374328485,5,-4,6.4031242374328485,5,-3,5.830951894845301,4,-3,5.0,2,-1,2.23606797749979,-1,-1,1.4142135623730951,-6,2,6.324555320336759,-10,5,11.180339887498949,-10,6,11.661903789690601,-7,5,8.602325267042627,-7,3,7.615773105863909,-6,3,6.708203932499369,-8,3,8.54400374531753,-9,3,9.486832980505138,-8,2,8.246211251235321,-8,4,8.94427190999916,-7,3,7.615773105863909,-8,4,8.94427190999916,-8,2,8.246211251235321,-3,0,3.0,-2,2,2.8284271247461903,-3,7,7.615773105863909,-5,16,16.76305461424021,-3,10,10.44030650891055,0,0,0.0,10,16,16.76305461424021
2,0,0,0.0,0,0,0.0,0,1,1.0,0,0,0.0,0,-1,1.0,1,-1,1.4142135623730951,1,0,1.0,0,0,0.0,0,-1,1.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,0,0,0.0,2,-4,4.47213595499958,2,-3,3.605551275463989,2,-5,5.385164807134504,3,-2,3.605551275463989,2,-4,4.47213595499958,4,-3,5.0,2,-1,2.23606797749979,3,-3,4.242640687119285,5,-3,5.830951894845301,5,-4,6.4031242374328485,5,-5,7.0710678118654755,6,-4,7.211102550927978,6,-4,7.211102550927978,3,-4,5.0,6,-4,7.211102550927978,5,-3,5.830951894845301,2,-2,2.8284271247461903,0,0,0.0,-2,1,2.23606797749979,-5,5,7.0710678118654755,-6,6,8.48528137423857,-5,6,7.810249675906654,-5,4,6.4031242374328485,-6,3,6.708203932499369,-8,4,8.94427190999916,-11,3,11.40175425099138,-9,4,9.848857801796104,-9,4,9.848857801796104,-8,4,8.94427190999916,-9,5,10.295630140987,-7,3,7.615773105863909,-6,0,6.0,-6,2,6.324555320336759,-7,8,10.63014581273465,-8,16,17.88854381999832,-5,12,13.0,0,0,0.0,11,16,17.88854381999832
2,2,0,2.0,1,1,1.4142135623730951,1,0,1.0,2,0,2.0,0,0,0.0,2,0,2.0,1,-1,1.4142135623730951,2,0,2.0,2,-1,2.23606797749979,2,0,2.0,1,0,1.0,3,-2,3.605551275463989,3,-1,3.1622776601683795,3,-2,3.605551275463989,3,-3,4.242640687119285,3,-3,4.242640687119285,3,-3,4.242640687119285,3,-4,5.0,3,-4,5.0,1,-2,2.23606797749979,2,-3,3.605551275463989,2,-5,5.385164807134504,2,-4,4.47213595499958,3,-5,5.830951894845301,2,-5,5.385164807134504,4,-6,7.211102550927978,3,-6,6.708203932499369,2,-5,5.385164807134504,2,-4,4.47213595499958,3,-4,5.0,3,-4,5.0,3,-3,4.242640687119285,1,-1,1.4142135623730951,0,0,0.0,0,1,1.0,1,3,3.1622776601683795,1,3,3.1622776601683795,1,5,5.0990195135927845,4,2,4.47213595499958,1,5,5.0990195135927845,0,4,4.0,-3,7,7.615773105863909,-4,10,10.770329614269007,-6,10,11.661903789690601,-7,11,13.038404810405298,-8,10,12.806248474865697,-8,9,12.041594578792296,-4,6,7.211102550927978,3,3,4.242640687119285,10,0,10.0,13,-2,13.152946437965905,0,0,0.0,13,11,13.152946437965905
2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,1,-1,1.4142135623730951,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,1,-1,1.4142135623730951,3,-2,3.605551275463989,4,-3,5.0,4,-4,5.656854249492381,3,-3,4.242640687119285,3,-2,3.605551275463989,3,-2,3.605551275463989,3,-2,3.605551275463989,3,-2,3.605551275463989,5,-2,5.385164807134504,6,-2,6.324555320336759,6,-2,6.324555320336759,7,-3,7.615773105863909,5,-3,5.830951894845301,4,-3,5.0,5,-2,5.385164807134504,4,-2,4.47213595499958,1,-1,1.4142135623730951,-2,0,2.0,-7,1,7.0710678118654755,-12,1,12.041594578792296,-12,4,12.649110640673518,-10,3,10.44030650891055,-9,2,9.219544457292887,-6,0,6.0,-8,2,8.246211251235321,-9,1,9.055385138137417,-8,1,8.06225774829855,-8,3,8.54400374531753,-6,2,6.324555320336759,-10,2,10.198039027185569,-8,1,8.06225774829855,-1,0,1.0,0,1,1.0,-1,5,5.0990195135927845,-6,15,16.15549442140351,-2,9,9.219544457292887,0,0,0.0,12,15,16.15549442140351
2,1,-1,1.4142135623730951,0,1,1.0,1,0,1.0,1,0,1.0,0,0,0.0,0,-1,1.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,0,-1,1.0,1,-1,1.4142135623730951,1,-2,2.23606797749979,2,-2,2.8284271247461903,1,-2,2.23606797749979,2,-2,2.8284271247461903,1,-3,3.1622776601683795,2,-3,3.605551275463989,1,-4,4.123105625617661,2,-4,4.47213595499958,2,-3,3.605551275463989,0,-4,4.0,1,-3,3.1622776601683795,1,-4,4.123105625617661,1,-4,4.123105625617661,1,-5,5.0990195135927845,1,-6,6.082762530298219,2,-6,6.324555320336759,1,-5,5.0990195135927845,1,-4,4.123105625617661,1,-5,5.0990195135927845,1,-4,4.123105625617661,2,-4,4.47213595499958,2,-3,3.605551275463989,1,-2,2.23606797749979,0,0,0.0,1,2,2.23606797749979,2,4,4.47213595499958,2,4,4.47213595499958,2,5,5.385164807134504,4,2,4.47213595499958,2,3,3.605551275463989,1,6,6.082762530298219,0,9,9.0,-2,12,12.165525060596439,-3,11,11.40175425099138,-5,12,13.0,-5,11,12.083045973594572,-6,11,12.529964086141668,-2,7,7.280109889280518,3,3,4.242640687119285,10,-1,10.04987562112089,11,-4,11.704699910719626,0,0,0.0,11,12,13.0
2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,1,1.0,3,-2,3.605551275463989,4,-2,4.47213595499958,3,-1,3.1622776601683795,2,-1,2.23606797749979,3,-1,3.1622776601683795,4,0,4.0,7,-1,7.0710678118654755,8,-1,8.06225774829855,6,-1,6.082762530298219,4,-2,4.47213595499958,5,-1,5.0990195135927845,4,-2,4.47213595499958,4,0,4.0,1,-1,1.4142135623730951,-2,-1,2.23606797749979,-9,0,9.0,-13,0,13.0,-14,1,14.035668847618199,-13,0,13.0,-9,0,9.0,-8,-1,8.06225774829855,-9,-1,9.055385138137417,-9,-1,9.055385138137417,-9,0,9.0,-8,0,8.0,-7,1,7.0710678118654755,-12,1,12.041594578792296,-7,0,7.0,0,0,0.0,0,0,0.0,-2,4,4.47213595499958,-7,13,14.7648230602334,-3,9,9.486832980505138,0,0,0.0,14,13,14.7648230602334
2,0,0,0.0,0,0,0.0,-1,1,1.4142135623730951,1,0,1.0,0,-1,1.0,1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,0,-1,1.0,1,-3,3.1622776601683795,1,-4,4.123105625617661,2,-5,5.385164807134504,2,-3,3.605551275463989,1,-4,4.123105625617661,1,-3,3.1622776601683795,1,-3,3.1622776601683795,2,-3,3.605551275463989,2,-3,3.605551275463989,3,-5,5.830951894845301,4,-5,6.4031242374328485,5,-5,7.0710678118654755,3,-5,5.830951894845301,4,-4,5.656854249492381,3,-4,5.0,3,-4,5.0,2,-2,2.8284271247461903,-1,0,1.0,-5,3,5.830951894845301,-6,5,7.810249675906654,-7,7,9.899494936611665,-5,5,7.0710678118654755,-5,5,7.0710678118654755,-4,3,5.0,-5,4,6.4031242374328485,-7,4,8.06225774829855,-6,4,7.211102550927978,-7,3,7.615773105863909,-5,4,6.4031242374328485,-7,4,8.06225774829855,-5,2,5.385164807134504,-3,0,3.0,-1,2,2.23606797749979,-1,6,6.082762530298219,-4,14,14.560219778561036,-1,10,10.04987562112089,0,0,0.0,7,14,14.560219778561036
2,1,0,1.0,1,0,1.0,1,0,1.0,2,1,2.23606797749979,0,0,0.0,1,-1,1.4142135623730951,1,-1,1.4142135623730951,1,0,1.0,2,-1,2.23606797749979,1,-1,1.4142135623730951,1,-1,1.4142135623730951,3,-2,3.605551275463989,2,-1,2.23606797749979,2,-2,2.8284271247461903,2,-2,2.8284271247461903,2,-3,3.605551275463989,2,-2,2.8284271247461903,3,-3,4.242640687119285,2,-3,3.605551275463989,2,-2,2.8284271247461903,1,-2,2.23606797749979,2,-4,4.47213595499958,2,-3,3.605551275463989,2,-4,4.47213595499958,2,-4,4.47213595499958,3,-6,6.708203932499369,2,-4,4.47213595499958,2,-4,4.47213595499958,2,-4,4.47213595499958,1,-4,4.123105625617661,2,-4,4.47213595499958,3,-3,4.242640687119285,1,-1,1.4142135623730951,0,0,0.0,1,2,2.23606797749979,1,2,2.23606797749979,1,4,4.123105625617661,2,3,3.605551275463989,3,1,3.1622776601683795,1,3,3.1622776601683795,0,4,4.0,-2,7,7.280109889280518,-4,9,9.848857801796104,-4,10,10.770329614269007,-6,10,11.661903789690601,-7,9,11.40175425099138,-7,8,10.63014581273465,-3,6,6.708203932499369,4,2,4.47213595499958,9,0,9.0,12,-3,12.36931687685298,0,0,0.0,12,10,12.36931687685298
2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,1,1.0,0,-1,1.0,0,-2,2.0,0,-2,2.0,1,-3,3.1622776601683795,1,-2,2.23606797749979,0,-3,3.0,1,-2,2.23606797749979,0,-2,2.0,-1,-3,3.1622776601683795,0,-3,3.0,0,-4,4.0,0,-4,4.0,1,-4,4.123105625617661,1,-6,6.082762530298219,0,-4,4.0,0,-4,4.0,0,-4,4.0,1,-5,5.0990195135927845,1,-4,4.123105625617661,2,-3,3.605551275463989,1,-2,2.23606797749979,0,1,1.0,1,1,1.4142135623730951,2,4,4.47213595499958,3,4,5.0,2,4,4.47213595499958,5,1,5.0990195135927845,3,4,5.0,2,5,5.385164807134504,2,9,9.219544457292887,0,12,12.0,-1,11,11.045361017187261,-3,12,12.36931687685298,-3,11,11.40175425099138,-4,10,10.770329614269007,0,6,6.0,4,3,5.0,8,-1,8.06225774829855,11,-4,11.704699910719626,0,0,0.0,11,12,12.36931687685298
2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,2,-2,2.8284271247461903,2,-4,4.47213595499958,3,-4,5.0,2,-3,3.605551275463989,2,-2,2.8284271247461903,2,-3,3.605551275463989,2,-2,2.8284271247461903,2,-2,2.8284271247461903,3,-3,4.242640687119285,4,-4,5.656854249492381,4,-4,5.656854249492381,5,-4,6.4031242374328485,3,-4,5.0,4,-4,5.656854249492381,3,-3,4.242640687119285,3,-3,4.242640687119285,1,-1,1.4142135623730951,-2,-1,2.23606797749979,-6,2,6.324555320336759,-9,4,9.848857801796104,-10,5,11.180339887498949,-7,4,8.06225774829855,-6,3,6.708203932499369,-4,2,4.47213595499958,-6,3,6.708203932499369,-6,3,6.708203932499369,-5,3,5.830951894845301,-6,3,6.708203932499369,-5,2,5.385164807134504,-8,4,8.94427190999916,-5,1,5.0990195135927845,-1,0,1.0,1,1,1.4142135623730951,0,6,6.0,-3,14,14.317821063276353,0,9,9.0,0,0,0.0,10,14,14.317821063276353
2,1,0,1.0,2,1,2.23606797749979,1,0,1.0,2,1,2.23606797749979,1,0,1.0,1,0,1.0,1,-1,1.4142135623730951,2,0,2.0,1,0,1.0,2,-1,2.23606797749979,2,0,2.0,2,-1,2.23606797749979,3,-1,3.1622776601683795,2,-1,2.23606797749979,3,-1,3.1622776601683795,2,-2,2.8284271247461903,3,-2,3.605551275463989,3,-2,3.605551275463989,2,-1,2.23606797749979,2,-1,2.23606797749979,2,-1,2.23606797749979,2,-2,2.8284271247461903,2,-2,2.8284271247461903,2,-2,2.8284271247461903,3,-4,5.0,4,-4,5.656854249492381,3,-3,4.242640687119285,2,-3,3.605551275463989,2,-4,4.47213595499958,2,-3,3.605551275463989,3,-3,4.242640687119285,2,-3,3.605551275463989,2,-1,2.23606797749979,0,0,0.0,1,1,1.4142135623730951,0,2,2.0,1,3,3.1622776601683795,1,2,2.23606797749979,3,1,3.1622776601683795,0,2,2.0,0,3,3.0,-3,5,5.830951894845301,-5,8,9.433981132056603,-6,7,9.219544457292887,-7,8,10.63014581273465,-9,8,12.041594578792296,-7,6,9.219544457292887,-4,5,6.4031242374328485,3,2,3.605551275463989,10,0,10.0,12,-1,12.041594578792296,0,0,0.0,12,8,12.041594578792296
2,1,0,1.0,2,1,2.23606797749979,1,0,1.0,1,1,1.4142135623730951,0,0,0.0,1,0,1.0,1,0,1.0,2,0,2.0,1,0,1.0,1,0,1.0,1,0,1.0,3,0,3.0,3,0,3.0,3,-2,3.605551275463989,3,0,3.0,3,-2,3.605551275463989,3,-2,3.605551275463989,3,-3,4.242640687119285,3,-1,3.1622776601683795,0,0,0.0,1,0,1.0,1,-1,1.4142135623730951,2,-2,2.8284271247461903,4,-3,5.0,3,-3,4.242640687119285,5,-5,7.0710678118654755,4,-5,6.4031242374328485,3,-3,4.242640687119285,3,-3,4.242640687119285,3,-3,4.242640687119285,4,-3,5.0,3,-3,4.242640687119285,0,0,0.0,0,0,0.0,0,1,1.0,0,1,1.0,0,1,1.0,0,3,3.0,2,1,2.23606797749979,-1,1,1.4142135623730951,0,4,4.0,-3,5,5.830951894845301,-5,7,8.602325267042627,-7,8,10.63014581273465,-7,8,10.63014581273465,-8,7,10.63014581273465,-8,8,11.313708498984761,-4,5,6.4031242374328485,3,2,3.605551275463989,10,1,10.04987562112089,13,-1,13.038404810405298,0,0,0.0,13,8,13.038404810405298
2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-1,1.4142135623730951,0,0,0.0,0,0,0.0,0,-1,1.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,2,-2,2.8284271247461903,3,-2,3.605551275463989,4,-3,5.0,3,-2,3.605551275463989,3,-2,3.605551275463989,2,-1,2.23606797749979,2,-1,2.23606797749979,2,-1,2.23606797749979,3,-2,3.605551275463989,5,-2,5.385164807134504,5,-2,5.385164807134504,4,-3,5.0,4,-2,4.47213595499958,3,-3,4.242640687119285,3,-2,3.605551275463989,3,-2,3.605551275463989,0,-1,1.0,-2,-1,2.23606797749979,-7,1,7.0710678118654755,-11,2,11.180339887498949,-12,2,12.165525060596439,-10,3,10.44030650891055,-7,2,7.280109889280518,-5,0,5.0,-6,1,6.082762530298219,-6,1,6.082762530298219,-5,2,5.385164807134504,-5,2,5.385164807134504,-5,2,5.385164807134504,-9,2,9.219544457292887,-5,0,5.0,-1,0,1.0,1,1,1.4142135623730951,1,4,4.123105625617661,-4,13,13.601470508735444,0,8,8.0,0,0,0.0,12,13,13.601470508735444
2,0,0,0.0,-1,0,1.0,0,0,0.0,0,1,1.0,1,-1,1.4142135623730951,0,0,0.0,0,-1,1.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-1,1.0,1,-2,2.23606797749979,2,-4,4.47213595499958,1,-3,3.1622776601683795,2,-3,3.605551275463989,1,-3,3.1622776601683795,1,-3,3.1622776601683795,0,-2,2.0,1,-3,3.1622776601683795,1,-3,3.1622776601683795,3,-4,5.0,2,-5,5.385164807134504,3,-4,5.0,2,-5,5.385164807134504,2,-4,4.47213595499958,3,-4,5.0,2,-3,3.605551275463989,1,-2,2.23606797749979,-2,-1,2.23606797749979,-4,2,4.47213595499958,-7,5,8.602325267042627,-7,6,9.219544457292887,-4,5,6.4031242374328485,-4,4,5.656854249492381,-3,2,3.605551275463989,-3,3,4.242640687119285,-4,4,5.656854249492381,-4,3,5.0,-3,4,5.0,-4,2,4.47213595499958,-6,4,7.211102550927978,-4,1,4.123105625617661,-1,-1,1.4142135623730951,1,2,2.23606797749979,2,5,5.385164807134504,-1,13,13.038404810405298,0,8,8.0,0,0,0.0,7,13,13.038404810405298
2,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,0,1.0,0,0,0.0,1,-1,1.4142135623730951,0,0,0.0,0,-1,1.0,1,-1,1.4142135623730951,1,0,1.0,1,-2,2.23606797749979,1,-1,1.4142135623730951,1,-2,2.23606797749979,1,-1,1.4142135623730951,2,-2,2.8284271247461903,1,-3,3.1622776601683795,2,-2,2.8284271247461903,1,-2,2.23606797749979,1,-1,1.4142135623730951,0,-1,1.0,1,-2,2.23606797749979,1,-2,2.23606797749979,1,-3,3.1622776601683795,2,-3,3.605551275463989,2,-4,4.47213595499958,1,-3,3.1622776601683795,1,-3,3.1622776601683795,1,-4,4.123105625617661,1,-3,3.1622776601683795,2,-3,3.605551275463989,2,-3,3.605551275463989,1,-2,2.23606797749979,0,0,0.0,1,2,2.23606797749979,1,3,3.1622776601683795,2,3,3.605551275463989,2,2,2.8284271247461903,3,1,3.1622776601683795,1,2,2.23606797749979,1,3,3.1622776601683795,0,7,7.0,-3,10,10.44030650891055,-3,9,9.486832980505138,-5,9,10.295630140987,-6,9,10.816653826391969,-6,8,10.0,-2,4,4.47213595499958,4,3,5.0,9,-1,9.055385138137417,11,-4,11.704699910719626,0,0,0.0,11,10,11.704699910719626
2,-1,-3,3.1622776601683795,-1,-2,2.23606797749979,0,-2,2.0,-2,-1,2.23606797749979,0,-2,2.0,-1,-2,2.23606797749979,-1,-1,1.4142135623730951,-1,-2,2.23606797749979,-1,-1,1.4142135623730951,-2,-3,3.605551275463989,-1,-1,1.4142135623730951,-2,-2,2.8284271247461903,-2,-1,2.23606797749979,-1,-2,2.23606797749979,-2,-1,2.23606797749979,-2,-3,3.605551275463989,-3,-1,3.1622776601683795,-2,-3,3.605551275463989,-3,-2,3.605551275463989,-2,-3,3.605551275463989,-2,-2,2.8284271247461903,-2,-3,3.605551275463989,-2,-2,2.8284271247461903,-3,-2,3.605551275463989,-2,-2,2.8284271247461903,-3,-2,3.605551275463989,-3,-3,4.242640687119285,-3,-3,4.242640687119285,-3,-2,3.605551275463989,-2,-2,2.8284271247461903,-2,-1,2.23606797749979,-1,0,1.0,1,0,1.0,0,0,0.0,4,0,4.0,3,0,3.0,2,0,2.0,0,1,1.0,1,0,1.0,1,0,1.0,2,1,2.23606797749979,2,2,2.8284271247461903,2,2,2.8284271247461903,2,1,2.23606797749979,1,0,1.0,3,1,3.1622776601683795,1,1,1.4142135623730951,2,1,2.23606797749979,2,0,2.0,2,1,2.23606797749979,2,0,2.0,0,0,0.0,4,3,4.242640687119285
