class,x1-x0,y1-y0,z1-z0,x2-x1,y2-y1,z2-z1,x3-x2,y3-y2,z3-z2,x4-x3,y4-y3,z4-z3,x5-x4,y5-y4,z5-z4,x6-x5,y6-y5,z6-z5,x7-x6,y7-y6,z7-z6,x8-x7,y8-y7,z8-z7,x9-x8,y9-y8,z9-z8,x10-x9,y10-y9,z10-z9,x11-x10,y11-y10,z11-z10,x12-x11,y12-y11,z12-z11,x13-x12,y13-y12,z13-z12,x14-x13,y14-y13,z14-z13,x15-x14,y15-y14,z15-z14,x16-x15,y16-y15,z16-z15,x17-x16,y17-y16,z17-z16,x18-x17,y18-y17,z18-z17,x19-x18,y19-y18,z19-z18,x20-x19,y20-y19,z20-z19,x21-x20,y21-y20,z21-z20,x22-x21,y22-y21,z22-z21,x23-x22,y23-y22,z23-z22,x24-x23,y24-y23,z24-z23,x25-x24,y25-y24,z25-z24,x26-x25,y26-y25,z26-z25,x27-x26,y27-y26,z27-z26,x28-x27,y28-y27,z28-z27,x29-x28,y29-y28,z29-z28,x30-x29,y30-y29,z30-z29,x31-x30,y31-y30,z31-z30,x32-x31,y32-y31,z32-z31,x33-x32,y33-y32,z33-z32,x34-x33,y34-y33,z34-z33,x35-x34,y35-y34,z35-z34,x36-x35,y36-y35,z36-z35,x37-x36,y37-y36,z37-z36,x38-x37,y38-y37,z38-z37,x39-x38,y39-y38,z39-z38,minx,miny,mine,maxx,maxy,maxe
2,0,0,0.0,-1,1,1.4142135623730951,1,0,1.0,0,-1,1.0,1,-1,1.4142135623730951,0,-1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,-1,1.0,0,-3,3.0,2,-5,5.385164807134504,2,-6,6.324555320336759,2,-5,5.385164807134504,2,-4,4.47213595499958,1,-5,5.0990195135927845,2,-4,4.47213595499958,3,-5,5.830951894845301,6,-6,8.48528137423857,6,-7,9.219544457292887,5,-6,7.810249675906654,4,-6,7.211102550927978,5,-4,6.4031242374328485,2,-3,3.605551275463989,-3,0,3.0,-8,6,10.0,-9,8,12.041594578792296,-7,7,9.899494936611665,-5,5,7.0710678118654755,-6,5,7.810249675906654,-8,4,8.94427190999916,-9,5,10.295630140987,-7,4,8.06225774829855,-8,5,9.433981132056603,-7,2,7.280109889280518,-3,1,3.1622776601683795,-2,6,6.324555320336759,-5,18,18.681541692269406,0,0,0.0,9,18,18.681541692269406
2,2,1,2.23606797749979,3,0,3.0,1,1,1.4142135623730951,2,0,2.0,1,0,1.0,3,0,3.0,2,0,2.0,2,0,2.0,5,-1,5.0990195135927845,2,-1,2.23606797749979,4,-1,4.123105625617661,5,-2,5.385164807134504,3,-2,3.605551275463989,5,-4,6.4031242374328485,3,-2,3.605551275463989,3,-3,4.242640687119285,3,-4,5.0,5,-4,6.4031242374328485,4,-6,7.211102550927978,5,-5,7.0710678118654755,6,-6,8.48528137423857,4,-6,7.211102550927978,3,-4,5.0,4,-4,5.656854249492381,4,-4,5.656854249492381,1,0,1.0,0,0,0.0,1,3,3.1622776601683795,1,3,3.1622776601683795,2,3,3.605551275463989,1,3,3.1622776601683795,-1,5,5.0990195135927845,-5,9,10.295630140987,-7,10,12.206555615733702,-10,10,14.142135623730951,-11,11,15.556349186104045,-9,8,12.041594578792296,2,3,3.605551275463989,13,1,13.038404810405298,0,0,0.0,13,11,15.556349186104045
2,2,0,2.0,2,1,2.23606797749979,1,0,1.0,1,0,1.0,2,0,2.0,2,-2,2.8284271247461903,1,-1,1.4142135623730951,2,-1,2.23606797749979,3,-2,3.605551275463989,4,-2,4.47213595499958,2,-2,2.8284271247461903,4,-3,5.0,3,-4,5.0,3,-4,5.0,3,-3,4.242640687119285,2,-4,4.47213595499958,2,-4,4.47213595499958,2,-4,4.47213595499958,3,-6,6.708203932499369,3,-6,6.708203932499369,3,-6,6.708203932499369,3,-5,5.830951894845301,2,-6,6.324555320336759,3,-5,5.830951894845301,3,-4,5.0,1,-1,1.4142135623730951,1,1,1.4142135623730951,1,4,4.123105625617661,2,4,4.47213595499958,3,3,4.242640687119285,2,3,3.605551275463989,0,5,5.0,-3,10,10.44030650891055,-5,13,13.92838827718412,-7,12,13.892443989449804,-10,11,14.866068747318506,-7,10,12.206555615733702,2,4,4.47213595499958,12,0,12.0,0,0,1.0,12,13,14.866068747318506
2,0,0,0.0,-1,0,1.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,-3,3.1622776601683795,4,-2,4.47213595499958,2,-2,2.8284271247461903,4,-3,5.0,5,0,5.0,7,-1,7.0710678118654755,10,-1,10.04987562112089,8,-2,8.246211251235321,5,-2,5.385164807134504,6,-2,6.324555320336759,6,-2,6.324555320336759,1,-1,1.4142135623730951,-5,-1,5.0990195135927845,-14,0,14.0,-18,1,18.027756377319946,-16,-1,16.0312195418814,-12,0,12.0,-11,-2,11.180339887498949,-11,0,11.0,-11,0,11.0,-3,1,3.1622776601683795,-7,0,7.0,-8,0,8.0,0,0,0.0,1,3,3.1622776601683795,-9,16,18.35755975068582,0,0,0.0,18,16,18.35755975068582
2,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,-2,2.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,-1,1.0,1,-2,2.23606797749979,3,-4,5.0,3,-6,6.708203932499369,3,-4,5.0,3,-3,4.242640687119285,2,-4,4.47213595499958,2,-3,3.605551275463989,5,-4,6.4031242374328485,6,-5,7.810249675906654,6,-5,7.810249675906654,4,-5,6.4031242374328485,4,-5,6.4031242374328485,5,-4,6.4031242374328485,1,-2,2.23606797749979,-5,-1,5.0990195135927845,-10,4,10.770329614269007,-13,6,14.317821063276353,-9,6,10.816653826391969,-7,3,7.615773105863909,-6,3,6.708203932499369,-8,4,8.94427190999916,-8,3,8.54400374531753,-6,4,7.211102550927978,-9,4,9.848857801796104,-7,1,7.0710678118654755,0,0,0.0,1,6,6.082762530298219,-4,17,17.46424919657298,0,0,0.0,13,17,17.46424919657298
2,0,0,0.0,-1,0,1.0,1,0,1.0,1,-1,1.4142135623730951,0,-1,1.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,-2,2.8284271247461903,4,-3,5.0,4,-4,5.656854249492381,4,-3,5.0,3,-2,3.605551275463989,3,-2,3.605551275463989,3,-2,3.605551275463989,4,-2,4.47213595499958,7,-4,8.06225774829855,6,-3,6.708203932499369,4,-4,5.656854249492381,4,-4,5.656854249492381,4,-2,4.47213595499958,0,-2,2.0,-5,-1,5.0990195135927845,-13,1,13.038404810405298,-15,3,15.297058540778355,-12,3,12.36931687685298,-9,1,9.055385138137417,-7,1,7.0710678118654755,-8,1,8.06225774829855,-8,3,8.54400374531753,-7,2,7.280109889280518,-10,2,10.198039027185569,-7,0,7.0,0,0,0.0,2,4,4.47213595499958,-5,17,17.72004514666935,0,0,0.0,15,17,17.72004514666935
2,2,1,2.23606797749979,2,1,2.23606797749979,2,0,2.0,2,1,2.23606797749979,1,-1,1.4142135623730951,3,0,3.0,2,-1,2.23606797749979,2,0,2.0,4,-1,4.123105625617661,3,-1,3.1622776601683795,3,-2,3.605551275463989,4,-2,4.47213595499958,3,-2,3.605551275463989,4,-3,5.0,3,-1,3.1622776601683795,3,-2,3.605551275463989,3,-2,3.605551275463989,3,-4,5.0,4,-4,5.656854249492381,4,-4,5.656854249492381,4,-6,7.211102550927978,3,-4,5.0,3,-4,5.0,3,-4,5.0,4,-5,6.4031242374328485,1,0,1.0,1,1,1.4142135623730951,0,2,2.0,2,4,4.47213595499958,2,2,2.8284271247461903,1,2,2.23606797749979,-1,5,5.0990195135927845,-4,7,8.06225774829855,-7,9,11.40175425099138,-9,10,13.45362404707371,-10,9,13.45362404707371,-9,8,12.041594578792296,2,3,3.605551275463989,13,1,13.038404810405298,0,0,1.0,13,10,13.45362404707371
2,1,0,1.0,1,1,1.4142135623730951,0,0,0.0,1,0,1.0,1,-1,1.4142135623730951,0,-1,1.0,1,-1,1.4142135623730951,1,0,1.0,2,-2,2.8284271247461903,2,-2,2.8284271247461903,2,-2,2.8284271247461903,2,-2,2.8284271247461903,3,-3,4.242640687119285,2,-3,3.605551275463989,1,-2,2.23606797749979,2,-2,2.8284271247461903,1,-2,2.23606797749979,1,-3,3.1622776601683795,3,-5,5.830951894845301,2,-5,5.385164807134504,2,-4,4.47213595499958,2,-4,4.47213595499958,1,-5,5.0990195135927845,2,-5,5.385164807134504,3,-4,5.0,1,-1,1.4142135623730951,1,2,2.23606797749979,3,3,4.242640687119285,2,4,4.47213595499958,4,2,4.47213595499958,3,2,3.605551275463989,1,5,5.0990195135927845,-2,10,10.198039027185569,-4,13,13.601470508735444,-5,12,13.0,-8,11,13.601470508735444,-6,9,10.816653826391969,3,4,5.0,11,-1,11.045361017187261,0,0,0.0,11,13,13.601470508735444
2,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,1,0,1.0,2,0,2.0,3,0,3.0,2,1,2.23606797749979,4,-1,4.123105625617661,3,0,3.0,3,0,3.0,4,-1,4.123105625617661,3,-1,3.1622776601683795,4,-1,4.123105625617661,3,0,3.0,3,-1,3.1622776601683795,3,-1,3.1622776601683795,4,-2,4.47213595499958,4,-3,5.0,5,-3,5.830951894845301,5,-4,6.4031242374328485,4,-4,5.656854249492381,3,-2,3.605551275463989,4,-3,5.0,4,-4,5.656854249492381,2,0,2.0,0,0,0.0,0,2,2.0,1,2,2.23606797749979,2,2,2.8284271247461903,0,1,1.0,-1,4,4.123105625617661,-6,6,8.48528137423857,-8,7,10.63014581273465,-9,7,11.40175425099138,-11,7,13.038404810405298,-9,6,10.816653826391969,2,3,3.605551275463989,13,1,13.038404810405298,0,0,0.0,13,7,13.038404810405298
2,0,0,0.0,-1,0,1.0,1,1,1.4142135623730951,0,-1,1.0,0,-1,1.0,0,0,0.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,-3,3.0,2,-4,4.47213595499958,1,-5,5.0990195135927845,2,-4,4.47213595499958,2,-3,3.605551275463989,0,-4,4.0,1,-4,4.123105625617661,2,-4,4.47213595499958,3,-6,6.708203932499369,4,-6,7.211102550927978,3,-6,6.708203932499369,3,-6,6.708203932499369,3,-5,5.830951894845301,1,-3,3.1622776601683795,-4,0,4.0,-8,5,9.433981132056603,-8,8,11.313708498984761,-7,6,9.219544457292887,-4,4,5.656854249492381,-4,4,5.656854249492381,-5,4,6.4031242374328485,-6,4,7.211102550927978,-5,4,6.4031242374328485,-6,4,7.211102550927978,-5,1,5.0990195135927845,0,0,0.0,2,6,6.324555320336759,-2,15,15.132745950421556,0,0,0.0,8,15,15.132745950421556
2,0,0,0.0,-1,1,1.4142135623730951,1,0,1.0,0,0,0.0,0,-1,1.0,0,0,0.0,0,-1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,-1,1.0,0,-2,2.0,1,-4,4.123105625617661,0,-5,5.0,1,-4,4.123105625617661,0,-4,4.0,1,-3,3.1622776601683795,0,-4,4.0,2,-5,5.385164807134504,1,-6,6.082762530298219,3,-7,7.615773105863909,3,-7,7.615773105863909,2,-6,6.324555320336759,3,-6,6.708203932499369,1,-3,3.1622776601683795,-2,1,2.23606797749979,-3,5,5.830951894845301,-4,8,8.94427190999916,-4,8,8.94427190999916,-2,5,5.385164807134504,-3,5,5.830951894845301,-6,5,7.810249675906654,-6,5,7.810249675906654,-5,4,6.4031242374328485,-5,5,7.0710678118654755,-5,1,5.0990195135927845,-1,0,1.0,-2,6,6.324555320336759,-2,14,14.142135623730951,0,0,0.0,6,14,14.142135623730951
2,-1,-4,4.123105625617661,-1,-3,3.1622776601683795,-1,-2,2.23606797749979,-1,-3,3.1622776601683795,-1,-2,2.23606797749979,-1,-2,2.23606797749979,-1,-3,3.1622776601683795,-3,-2,3.605551275463989,-2,-2,2.8284271247461903,-2,-3,3.605551275463989,-2,-2,2.8284271247461903,-2,-3,3.605551275463989,-3,-2,3.605551275463989,-4,-3,5.0,-3,-3,4.242640687119285,-3,-4,5.0,-1,-4,4.123105625617661,-4,-1,4.123105625617661,-3,-5,5.830951894845301,-3,-1,3.1622776601683795,-4,-5,6.4031242374328485,-4,-4,5.656854249492381,-4,-3,5.0,-3,-2,3.605551275463989,-1,-1,1.4142135623730951,1,1,1.4142135623730951,3,-1,3.1622776601683795,5,0,5.0,2,1,2.23606797749979,1,1,1.4142135623730951,1,1,1.4142135623730951,2,1,2.23606797749979,3,2,3.605551275463989,3,2,3.605551275463989,2,1,2.23606797749979,3,1,3.1622776601683795,2,2,2.8284271247461903,2,0,2.0,3,1,3.1622776601683795,1,0,1.4142135623730951,5,5,6.4031242374328485
2,-1,-4,4.123105625617661,-1,-3,3.1622776601683795,0,-2,2.0,-1,-4,4.123105625617661,-1,-1,1.4142135623730951,-1,-3,3.1622776601683795,-1,-3,3.1622776601683795,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-3,3.605551275463989,-3,-2,3.605551275463989,-4,-4,5.656854249492381,-2,-2,2.8284271247461903,-4,-3,5.0,-1,-4,4.123105625617661,-3,-1,3.1622776601683795,-3,-4,5.0,-3,-1,3.1622776601683795,-4,-5,6.4031242374328485,-4,-3,5.0,-4,-3,5.0,-3,-2,3.605551275463989,-1,0,1.0,1,0,1.0,4,0,4.0,4,0,4.0,3,0,3.0,0,1,1.0,1,1,1.4142135623730951,2,1,2.23606797749979,3,3,4.242640687119285,3,1,3.1622776601683795,2,1,2.23606797749979,3,1,3.1622776601683795,2,1,2.23606797749979,2,1,2.23606797749979,3,1,3.1622776601683795,0,0,1.0,4,5,6.4031242374328485
2,-1,-4,4.123105625617661,-1,-3,3.1622776601683795,0,-2,2.0,-1,-3,3.1622776601683795,-1,-2,2.23606797749979,-1,-3,3.1622776601683795,-1,-3,3.1622776601683795,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-3,3.605551275463989,-2,-2,2.8284271247461903,-3,-3,4.242640687119285,-3,-3,4.242640687119285,-2,-3,3.605551275463989,-3,-4,5.0,-2,-4,4.47213595499958,-2,-1,2.23606797749979,-3,-5,5.830951894845301,-3,-2,3.605551275463989,-3,-4,5.0,-4,-4,5.656854249492381,-4,-4,5.656854249492381,-2,-2,2.8284271247461903,-1,0,1.0,0,0,0.0,4,0,4.0,4,0,4.0,2,0,2.0,1,1,1.4142135623730951,1,1,1.4142135623730951,2,1,2.23606797749979,3,3,4.242640687119285,2,1,2.23606797749979,3,1,3.1622776601683795,2,2,2.8284271247461903,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,0,0,0.0,4,5,5.830951894845301
2,-1,-4,4.123105625617661,-1,-3,3.1622776601683795,0,-3,3.0,-1,-3,3.1622776601683795,0,-2,2.0,-1,-3,3.1622776601683795,-2,-3,3.605551275463989,-1,-2,2.23606797749979,-2,-3,3.605551275463989,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-3,3.605551275463989,-2,-2,2.8284271247461903,-3,-4,5.0,-3,-2,3.605551275463989,-2,-3,3.605551275463989,-2,-4,4.47213595499958,-2,-1,2.23606797749979,-3,-5,5.830951894845301,-3,-1,3.1622776601683795,-3,-5,5.830951894845301,-4,-3,5.0,-3,-4,5.0,-3,-1,3.1622776601683795,0,-1,1.0,0,0,0.0,3,0,3.0,5,0,5.0,2,0,2.0,1,2,2.23606797749979,1,1,1.4142135623730951,2,1,2.23606797749979,3,3,4.242640687119285,2,1,2.23606797749979,2,1,2.23606797749979,3,2,3.605551275463989,2,1,2.23606797749979,2,0,2.0,2,1,2.23606797749979,0,0,0.0,5,5,5.830951894845301
2,-1,-4,4.123105625617661,-1,-3,3.1622776601683795,0,-2,2.0,-1,-3,3.1622776601683795,-1,-1,1.4142135623730951,0,-2,2.0,-2,-3,3.605551275463989,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-3,-2,3.605551275463989,-4,-3,5.0,-3,-2,3.605551275463989,-4,-3,5.0,-2,-4,4.47213595499958,-3,0,3.0,-3,-4,5.0,-3,-1,3.1622776601683795,-4,-4,5.656854249492381,-5,-3,5.830951894845301,-4,-3,5.0,-2,-1,2.23606797749979,-1,0,1.0,0,0,0.0,4,0,4.0,5,0,5.0,2,0,2.0,0,1,1.0,1,1,1.4142135623730951,2,1,2.23606797749979,3,2,3.605551275463989,3,2,3.605551275463989,2,1,2.23606797749979,3,1,3.1622776601683795,2,1,2.23606797749979,2,1,2.23606797749979,3,0,3.0,0,0,0.0,5,4,5.830951894845301
2,-1,-3,3.1622776601683795,-1,-2,2.23606797749979,0,-2,2.0,-1,-2,2.23606797749979,-1,-1,1.4142135623730951,0,-2,2.0,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-3,-2,3.605551275463989,-1,-2,2.23606797749979,-3,-2,3.605551275463989,-2,-3,3.605551275463989,-3,-1,3.1622776601683795,-4,-4,5.656854249492381,-3,-2,3.605551275463989,-4,-3,5.0,-1,-2,2.23606797749979,-3,-1,3.1622776601683795,-4,-5,6.4031242374328485,-3,-1,3.1622776601683795,-4,-5,6.4031242374328485,-5,-3,5.830951894845301,-4,-3,5.0,-3,-2,3.605551275463989,-1,0,1.0,0,0,0.0,4,0,4.0,5,0,5.0,2,0,2.0,0,1,1.0,1,1,1.4142135623730951,2,1,2.23606797749979,3,2,3.605551275463989,3,2,3.605551275463989,2,1,2.23606797749979,3,1,3.1622776601683795,1,1,1.4142135623730951,3,1,3.1622776601683795,2,1,2.23606797749979,0,0,0.0,5,5,6.4031242374328485
2,-1,-3,3.1622776601683795,-1,-3,3.1622776601683795,0,-2,2.0,-1,-2,2.23606797749979,0,-1,1.0,-1,-2,2.23606797749979,-1,-2,2.23606797749979,-3,-2,3.605551275463989,-2,-2,2.8284271247461903,-2,-1,2.23606797749979,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-3,-2,3.605551275463989,-4,-2,4.47213595499958,-4,-3,5.0,-3,-2,3.605551275463989,-2,-3,3.605551275463989,-4,0,4.0,-3,-3,4.242640687119285,-4,-1,4.123105625617661,-4,-3,5.0,-4,-2,4.47213595499958,-4,-2,4.47213595499958,-3,-1,3.1622776601683795,0,0,0.0,0,0,0.0,4,1,4.123105625617661,5,0,5.0,2,0,2.0,0,1,1.0,1,1,1.4142135623730951,2,1,2.23606797749979,3,2,3.605551275463989,2,2,2.8284271247461903,3,1,3.1622776601683795,2,1,2.23606797749979,3,1,3.1622776601683795,2,0,2.0,3,1,3.1622776601683795,0,0,0.0,5,3,5.0
2,-1,-4,4.123105625617661,0,-3,3.0,-1,-2,2.23606797749979,0,-4,4.0,0,-1,1.0,-1,-3,3.1622776601683795,-1,-3,3.1622776601683795,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-1,-1,1.4142135623730951,-2,-3,3.605551275463989,-3,-2,3.605551275463989,-3,-2,3.605551275463989,-3,-3,4.242640687119285,-3,-2,3.605551275463989,-1,-3,3.1622776601683795,-3,-1,3.1622776601683795,-3,-4,5.0,-3,-1,3.1622776601683795,-3,-3,4.242640687119285,-3,-3,4.242640687119285,-4,-2,4.47213595499958,-2,-1,2.23606797749979,-1,0,1.0,1,0,1.0,3,0,3.0,5,-1,5.0990195135927845,2,1,2.23606797749979,0,1,1.0,1,1,1.4142135623730951,2,1,2.23606797749979,3,3,4.242640687119285,2,1,2.23606797749979,2,1,2.23606797749979,3,1,3.1622776601683795,2,1,2.23606797749979,3,1,3.1622776601683795,2,0,2.0,0,0,1.0,5,4,5.0990195135927845
2,-1,-4,4.123105625617661,0,-3,3.0,-1,-3,3.1622776601683795,0,-3,3.0,0,-2,2.0,-1,-3,3.1622776601683795,-1,-3,3.1622776601683795,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-1,-2,2.23606797749979,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-3,-3,4.242640687119285,-2,-2,2.8284271247461903,-3,-3,4.242640687119285,-1,-4,4.123105625617661,-2,0,2.0,-3,-4,5.0,-3,-1,3.1622776601683795,-3,-4,5.0,-3,-3,4.242640687119285,-3,-3,4.242640687119285,-2,-1,2.23606797749979,-1,0,1.0,0,0,0.0,4,0,4.0,4,-1,4.123105625617661,2,1,2.23606797749979,1,1,1.4142135623730951,1,1,1.4142135623730951,2,1,2.23606797749979,3,3,4.242640687119285,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,3,1,3.1622776601683795,2,0,2.0,0,0,0.0,4,4,5.0
2,-1,-4,4.123105625617661,0,-3,3.0,-1,-2,2.23606797749979,0,-3,3.0,0,-1,1.0,-1,-2,2.23606797749979,-1,-3,3.1622776601683795,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-1,-1,1.4142135623730951,-3,-2,3.605551275463989,-2,-2,2.8284271247461903,-4,-3,5.0,-3,-1,3.1622776601683795,-3,-3,4.242640687119285,-2,-3,3.605551275463989,-3,0,3.0,-3,-3,4.242640687119285,-2,-1,2.23606797749979,-4,-3,5.0,-3,-3,4.242640687119285,-4,-2,4.47213595499958,-3,0,3.0,0,0,0.0,1,0,1.0,3,0,3.0,5,0,5.0,2,0,2.0,0,1,1.0,1,1,1.4142135623730951,2,1,2.23606797749979,2,3,3.605551275463989,3,1,3.1622776601683795,2,1,2.23606797749979,3,1,3.1622776601683795,2,1,2.23606797749979,3,0,3.0,2,1,2.23606797749979,0,0,0.0,5,4,5.0
2,-1,-4,4.123105625617661,0,-3,3.0,-1,-3,3.1622776601683795,0,-3,3.0,0,-2,2.0,-1,-3,3.1622776601683795,-1,-2,2.23606797749979,-1,-3,3.1622776601683795,-2,-2,2.8284271247461903,-1,-2,2.23606797749979,-2,-2,2.8284271247461903,-1,-3,3.1622776601683795,-2,-2,2.8284271247461903,-3,-3,4.242640687119285,-1,-3,3.1622776601683795,-3,-3,4.242640687119285,-1,-4,4.123105625617661,-2,-1,2.23606797749979,-2,-4,4.47213595499958,-2,-1,2.23606797749979,-3,-5,5.830951894845301,-3,-3,4.242640687119285,-3,-4,5.0,-2,-1,2.23606797749979,0,-1,1.0,0,0,0.0,3,0,3.0,3,0,3.0,2,0,2.0,1,2,2.23606797749979,1,1,1.4142135623730951,2,1,2.23606797749979,2,3,3.605551275463989,2,2,2.8284271247461903,2,1,2.23606797749979,2,1,2.23606797749979,1,1,1.4142135623730951,2,0,2.0,3,1,3.1622776601683795,0,0,0.0,3,5,5.830951894845301
2,-1,-3,3.1622776601683795,0,-3,3.0,0,-2,2.0,-1,-2,2.23606797749979,0,-1,1.0,0,-2,2.0,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-1,-1,1.4142135623730951,-2,-1,2.23606797749979,-2,-2,2.8284271247461903,-3,-1,3.1622776601683795,-4,-3,5.0,-3,-1,3.1622776601683795,-3,-2,3.605551275463989,-2,-3,3.605551275463989,-3,1,3.1622776601683795,-3,-3,4.242640687119285,-3,-1,3.1622776601683795,-4,-2,4.47213595499958,-3,-1,3.1622776601683795,-3,-2,3.605551275463989,-3,0,3.0,0,1,1.0,1,0,1.0,4,0,4.0,5,0,5.0,1,0,1.0,0,2,2.0,1,1,1.4142135623730951,2,1,2.23606797749979,2,2,2.8284271247461903,3,1,3.1622776601683795,2,1,2.23606797749979,3,1,3.1622776601683795,2,1,2.23606797749979,3,0,3.0,2,1,2.23606797749979,0,0,1.0,5,3,5.0
2,-1,-4,4.123105625617661,0,-3,3.0,0,-2,2.0,-1,-4,4.123105625617661,0,-1,1.0,0,-3,3.0,-1,-3,3.1622776601683795,-2,-2,2.8284271247461903,-1,-2,2.23606797749979,-1,-2,2.23606797749979,-2,-2,2.8284271247461903,-1,-2,2.23606797749979,-2,-2,2.8284271247461903,-2,-3,3.605551275463989,-2,-2,2.8284271247461903,-2,-3,3.605551275463989,-1,-3,3.1622776601683795,-2,-1,2.23606797749979,-2,-3,3.605551275463989,-2,-1,2.23606797749979,-3,-4,5.0,-3,-3,4.242640687119285,-2,-3,3.605551275463989,-2,-1,2.23606797749979,-1,0,1.0,1,0,1.0,2,0,2.0,4,-1,4.123105625617661,2,1,2.23606797749979,1,1,1.4142135623730951,1,1,1.4142135623730951,2,2,2.8284271247461903,2,2,2.8284271247461903,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,1,1,1.4142135623730951,3,1,3.1622776601683795,2,1,2.23606797749979,0,0,1.0,4,4,5.0
2,-1,-3,3.1622776601683795,-1,-2,2.23606797749979,0,-1,1.0,-1,-2,2.23606797749979,0,-1,1.0,-1,-2,2.23606797749979,-1,-1,1.4142135623730951,-3,-2,3.605551275463989,-2,-1,2.23606797749979,-1,-1,1.4142135623730951,-2,-1,2.23606797749979,-3,-2,3.605551275463989,-3,-1,3.1622776601683795,-4,-2,4.47213595499958,-4,-2,4.47213595499958,-3,-1,3.1622776601683795,-2,-3,3.605551275463989,-4,1,4.123105625617661,-4,-3,5.0,-3,0,3.0,-4,-2,4.47213595499958,-4,-1,4.123105625617661,-4,-1,4.123105625617661,-2,0,2.0,0,0,0.0,0,0,0.0,3,1,3.1622776601683795,5,0,5.0,1,0,1.0,0,1,1.0,1,1,1.4142135623730951,1,0,1.0,3,2,3.605551275463989,2,2,2.8284271247461903,2,0,2.0,2,1,2.23606797749979,2,1,2.23606797749979,3,1,3.1622776601683795,3,1,3.1622776601683795,0,0,0.0,5,3,5.0
2,-1,-4,4.123105625617661,0,-3,3.0,1,-2,2.23606797749979,0,-2,2.0,0,-2,2.0,0,-2,2.0,-1,-2,2.23606797749979,-2,-2,2.8284271247461903,-2,-1,2.23606797749979,-1,-2,2.23606797749979,-2,-1,2.23606797749979,-1,-2,2.23606797749979,-3,-1,3.1622776601683795,-3,-2,3.605551275463989,-3,-1,3.1622776601683795,-2,-2,2.8284271247461903,-1,-3,3.1622776601683795,-3,1,3.1622776601683795,-3,-3,4.242640687119285,-2,0,2.0,-3,-2,3.605551275463989,-2,-2,2.8284271247461903,-3,-1,3.1622776601683795,-2,0,2.0,0,0,0.0,1,1,1.4142135623730951,4,0,4.0,4,-1,4.123105625617661,2,1,2.23606797749979,-1,2,2.23606797749979,1,1,1.4142135623730951,1,1,1.4142135623730951,2,3,3.605551275463989,3,1,3.1622776601683795,2,1,2.23606797749979,3,1,3.1622776601683795,2,0,2.0,2,1,2.23606797749979,3,0,3.0,0,0,0.0,4,4,4.242640687119285
2,-1,-4,4.123105625617661,0,-3,3.0,0,-2,2.0,0,-3,3.0,0,-2,2.0,0,-3,3.0,-1,-2,2.23606797749979,-1,-2,2.23606797749979,-2,-2,2.8284271247461903,-1,-1,1.4142135623730951,-2,-2,2.8284271247461903,-2,-2,2.8284271247461903,-2,-1,2.23606797749979,-3,-2,3.605551275463989,-2,-2,2.8284271247461903,-3,-2,3.605551275463989,-1,-3,3.1622776601683795,-2,0,2.0,-3,-3,4.242640687119285,-2,0,2.0,-3,-3,4.242640687119285,-2,-2,2.8284271247461903,-3,-1,3.1622776601683795,-2,-1,2.23606797749979,0,1,1.0,1,0,1.0,3,0,3.0,4,-1,4.123105625617661,2,0,2.0,0,2,2.0,1,1,1.4142135623730951,1,2,2.23606797749979,3,2,3.605551275463989,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,2,1,2.23606797749979,3,0,3.0,2,1,2.23606797749979,0,0,1.0,4,4,4.242640687119285
